year,scenario,ai_capability_global,throughput,bottleneck_stage,progress_rate,cumulative_progress,A_1,M_1,p_1,mu_1,mu_eff_1,A_2,M_2,p_2,mu_2,mu_eff_2,A_3,M_3,p_3,mu_3,mu_eff_3,A_4,M_4,p_4,mu_4,mu_eff_4,A_5,M_5,p_5,mu_5,mu_eff_5,A_6,M_6,p_6,mu_6,mu_eff_6,A_7,M_7,p_7,mu_7,mu_eff_7,A_8,M_8,p_8,mu_8,mu_eff_8,A_9,M_9,p_9,mu_9,mu_eff_9,A_10,M_10,p_10,mu_10,mu_eff_10
2026.0,Baseline,2.787095460565851,0.24729200945184612,7,1.4987394512233099,3.749951077030528,3.441818618988296,35.763340424254174,0.9638293579077093,71.52668084850835,68.93951487548745,3.0964305109970707,13.863902344160188,0.918185473125511,55.45560937664075,50.918534932954415,2.0385728913826573,2.1984597334802505,0.32655381704920555,2.1984597334802505,0.7179154175969549,4.741009084144072,79.11836947727065,0.974276923812041,474.7102168636239,462.49920978803834,2.261435977986511,2.3400844847103928,0.5434277810390697,3.510126727065589,1.9075003784551856,2.5099177909556416,2.1063857800511934,0.6784964448865528,2.1063857800511934,1.429175263324323,2.261435977986511,1.3908500293516282,0.35559838118150827,0.6954250146758141,0.24729200945184612,2.3822906909733494,1.645378107113169,0.6034099129153013,0.548459369037723,0.33094582010863355,1.8385918872918936,1.1669819763378733,0.9057337292059763,1.1669819763378733,1.0569749373446624,2.787095460565851,2.203011355446684,0.9600904924959104,2.203011355446684,2.11509025722489
2027.0,Baseline,4.836783820722805,0.28713930891206657,7,1.7402382358307065,5.490189312861235,6.754169379183198,42.74522191418218,0.9684565591756166,85.49044382836436,82.79378107241408,5.711111995620084,16.67315226621868,0.9250952759731942,66.69260906487472,61.69701758824263,2.965894727507381,2.677358800681384,0.33908414050419006,2.677358800681384,0.9078499077503762,11.279295066359404,91.2228557354379,0.9806526002397642,547.3371344126274,536.7475840695244,3.485599317446057,2.857497879716477,0.5624860499942078,4.286246819574716,2.410954042842818,4.1027654650268985,2.518905022820261,0.6867626974137472,2.518905022820261,1.7298900080010788,3.485599317446057,1.5623744499478704,0.36756785023161015,0.7811872249739352,0.28713930891206657,3.78087383520608,1.9076331588157456,0.6139435949687514,0.6358777196052485,0.39039305313497796,2.527599403695849,1.2428402368062064,0.9084636475926879,1.2428402368062064,1.1290751749039263,4.836783820722805,2.635910342360779,0.9640302328499217,2.635910342360779,2.5410972611175784
2028.0,Baseline,8.628429438956637,0.3256537882550589,7,1.9736593227579327,7.463848635619168,13.801393978548598,46.449633995221035,0.9719246793147635,92.89926799044207,90.29109125018668,10.894373967899723,18.255980558774326,0.9307651372080766,73.0239222350973,67.96812099862225,4.37204125410555,3.0869872449596274,0.3511005322260067,3.0869872449596274,1.0838428646802192,28.63676570011001,96.54290568157215,0.9846555180877238,579.2574340894329,570.369028869496,5.466210513346551,3.2891307732171637,0.5798499129674466,4.933696159825746,2.860803288882784,6.8564238849914,2.85429601109453,0.6943816507792189,2.85429601109453,1.9819707759963594,5.466210513346551,1.718649216707019,0.3789648115384719,0.8593246083535095,0.3256537882550589,6.119486883174041,2.1340503838702647,0.623703872745202,0.7113501279567549,0.44367182968442304,3.508147428516999,1.313759019902022,0.9110995668537228,1.313759019902022,1.1969652739829035,8.628429438956637,2.9786951865341535,0.9673308186160934,2.9786951865341535,2.8813836531979
2029.0,Baseline,15.84439206843868,0.36254827278569673,7,2.197262259307253,9.66111089492642,29.437099777045937,48.33543384466806,0.974470654281244,96.67086768933612,94.20292368716294,21.533289017204073,19.117645242915753,0.9353537697754937,76.47058097166301,71.52704618876713,6.532979098419459,3.435035980668211,0.3625933530501931,3.435035980668211,1.245521214078545,77.96759266641706,98.73024167331201,0.9870697038380557,592.3814500398721,584.7217824500145,8.727936944523215,3.6460451217993866,0.5955865332124116,5.46906768269908,3.2573030610427827,11.726126383382754,3.1239195896290353,0.7013644460502236,3.1239195896290353,2.1910061324856103,8.727936944523215,1.860278798911705,0.3897784278332836,0.9301393994558524,0.36254827278569673,10.10940396229892,2.3279679228686287,0.6327023563253503,0.7759893076228762,0.4909702634162709,4.917207278390498,1.3798675674715035,0.9136397968372464,1.3798675674715035,1.26070192400697,15.84439206843868,3.246326119547872,0.9700649279147725,3.246326119547872,3.1491471131470496
2030.0,Baseline,29.992771608602617,0.39758724146931035,7,2.4096196452685477,12.070730540194967,65.70605762670532,49.25425445126562,0.9762990045634111,98.50850890253125,96.17375918256718,44.18688685682996,19.570008177730152,0.9390136699375886,78.28003271092061,73.50602079871604,9.90018321411096,3.728728310997528,0.37355509068056947,3.728728310997528,1.3928854423378882,228.8382120680113,99.56737994452352,0.98846417100015,597.4042796671412,590.5127260531225,14.199264748045252,3.938482732992406,0.6097701493256876,5.907724099488609,3.602353806320133,20.544664012689207,3.338131468435042,0.7077265445554142,3.338131468435042,2.362484249427223,14.199264748045252,1.9879313439311888,0.4000009785881948,0.9939656719655944,0.39758724146931035,17.060884450858822,2.492670022859775,0.64095530811591,0.8308900076199249,0.5325633608444598,6.962391107606351,1.4413079709551289,0.9160829305123388,1.4413079709551289,1.3203576298033672,29.992771608602617,3.4522114446844308,0.9723031217916694,3.4522114446844308,3.3565959647516013
2031.0,Baseline,58.615796127595786,0.4305865227389952,7,2.6096152893272437,14.68034582952221,153.89992629348578,49.68161128351318,0.9775817452538855,99.36322256702636,97.13567253112389,94.32927587399072,19.79857790888397,0.9418883088979925,79.19431163553588,74.5921962607355,15.222774472091793,3.974789407475395,0.3839804349459072,3.974789407475395,1.5262413655007872,728.138492525749,99.86403685423004,0.9892331126092114,599.1842211253802,592.7328720901859,23.554521333532744,4.175818522996743,0.6224810804856467,6.263727784495115,3.8990520391604853,36.91501212320972,3.506235631184525,0.7134874843950492,3.506235631184525,2.501655240190134,23.554521333532744,2.1023297243708203,0.4096279643935111,1.0511648621854102,0.4305865227389952,29.439929174205073,2.6313461596207226,0.6484834162313386,0.8771153865402408,0.5687947822926864,9.961609491066833,1.4982340967332095,0.9184278540493791,1.4982340967332095,1.3760199263262916,58.615796127595786,3.608155350762845,0.974112710563734,3.608155350762845,3.5147499888666354
2032.0,Baseline,118.45751522700908,0.46141193485162607,7,2.796435968797734,17.476781798319944,379.3580642685302,49.870834431595696,0.9784597309301859,99.74166886319139,97.59320647840595,209.9490804628301,19.909501866080507,0.9441098763273559,79.63800746432203,75.18702937809812,23.762064120139282,4.179425702544113,0.393866334643611,4.179425702544113,1.6461350823763485,2526.9723809157335,99.96082268221541,0.9896365039514119,599.7649360932925,593.5492745480079,39.87264464434415,4.366535224850972,0.6338046499669036,6.5498028372764585,4.151295494632238,68.10196710705064,3.6364690206558152,0.7186705626569946,3.6364690206558152,2.6134232371594446,39.87264464434415,2.2042418497021323,0.41865817484045903,1.1021209248510662,0.46141193485162607,51.992622098947166,2.7470544547820714,0.6553114960448363,0.9156848182606905,0.6000587881599571,14.406807128164385,1.5508104157123959,0.9206737551723551,1.5508104157123959,1.4277904489943325,118.45751522700908,3.7243614571225643,0.9755567964716901,3.7243614571225643,3.6333261320131247
2033.0,Baseline,247.9635786257747,0.489976953007745,7,2.9695572909560304,20.446339089275973,987.1169936809872,49.95036049392962,0.9790451460688335,99.90072098785924,97.80731597194044,488.3059604620323,19.961089969120955,0.9457976405792279,79.84435987648382,75.51660718473717,37.67412461998115,4.34831397740686,0.40321203435479136,4.34831397740686,1.7532925248435944,9627.527561902174,99.98971698607316,0.9898370887301264,599.938301916439,593.8411821866636,68.93183133881351,4.518218540462971,0.6438300482718202,6.777327810694457,4.363447291513362,129.14699711127682,3.73601509232883,0.7233024486008144,3.73601509232883,2.70226886429104,68.93183133881351,2.2944704344463824,0.4270937168348986,1.1472352172231912,0.489976953007745,94.06853226443408,2.842690195193363,0.6614681239931396,0.9475633983977876,0.6267829835027485,21.06750551327338,1.5992107492703767,0.9228201296310818,1.5992107492703767,1.4757838709491085,247.9635786257747,3.809485819493584,0.9766935185046777,3.809485819493584,3.720700108734864
2034.0,Baseline,538.5849905703207,0.5162395153928244,7,3.1287243357140873,23.57506342499006,2720.2349373887446,49.981986849986185,0.9794248010989545,99.96397369997237,97.90719505815656,1189.683659568243,19.984029367935594,0.9470569515908167,79.93611747174238,75.70405573479376,60.7026605342888,4.486599688020288,0.41201908983947355,4.486599688020288,1.848564719932185,40550.32788717614,99.99755858940831,0.9899312514774735,599.9853515364499,593.9442499146297,121.80758768502035,4.637571100661109,0.6526491594336369,6.956356650991664,4.540060320990299,252.0667066177469,3.8110427711612624,0.7274127354939871,3.8110427711612624,2.772201047254999,121.80758768502035,2.3738424349027323,0.43494000090530627,1.1869212174513661,0.5162395153928244,174.53833026202872,2.9209600701639125,0.6669852097984438,0.9736533567213042,0.6494123884037181,31.160889502860396,1.6436169452355138,0.9248667856550661,1.6436169452355138,1.5201267209881684,538.5849905703207,3.8707310766718517,0.9775755146946102,3.8707310766718517,3.7839319245219083
2035.0,Baseline,1216.0837548525208,0.5401981052251051,7,3.2739279104551824,26.84899133544524,7966.305095504404,49.99384909322295,0.9796638812133156,99.9876981864459,97.95433647891919,3043.9730664741783,19.99375815764953,0.9479788726352795,79.97503263059812,75.81464127212409,99.45417211940503,4.598903854892939,0.4202913608901043,4.598903854892939,1.9328795597757,190240.3496386276,99.99947960566627,0.989972805667076,599.9968776339977,593.9805923428139,220.20083394993793,4.730443063730382,0.6603553755803744,7.095664595595573,4.68566025901688,507.0092235513554,3.866766534408038,0.7310334410844166,3.866766534408038,2.8267356455183723,220.20083394993793,2.44319838022337,0.4422056838263927,1.221599190111685,0.5401981052251051,332.4651309195471,2.9843625241182314,0.6718975152840245,0.9947875080394104,0.6683952548872665,46.63440782325752,1.6842174989511096,0.9268138462674084,1.6842174989511096,1.5609560981537527,1216.0837548525208,3.9139720624355285,0.9782496058228418,3.9139720624355285,3.828841627279171
2036.0,Baseline,2859.9427181658957,0.5618872646129416,7,3.405377361290555,30.254368696735796,24883.039192691405,49.99803078717111,0.9798098179418965,99.99606157434222,97.97712288606292,8201.418245943174,19.997683327513577,0.9486403897804729,79.99073331005431,75.88244042607577,165.78405244398425,4.689337655360889,0.4280349808343846,4.689337655360889,2.007200553438356,1002176.9546525282,99.99990121505036,0.9899899655552918,599.9994072903021,593.9933925565217,407.6140843279583,4.801876769654408,0.6670424256021152,7.202815154481612,4.804583291809089,1052.3818295534227,3.90752281864766,0.7341984687561199,3.90752281864766,2.86889727008071,407.6140843279583,2.5033818304190376,0.44890256674818807,1.2516909152095188,0.5618872646129416,650.8710644871426,3.0351743887685303,0.6762421298211401,1.0117247962561766,0.6841709310131359,70.6408572685276,1.721206135621319,0.9286617493566853,1.721206135621319,1.5984183009095543,2859.9427181658957,3.9439026188203012,0.9787566931659523,3.9439026188203012,3.860121085365097
2037.0,Baseline,7019.712206819975,0.5813727076816455,7,3.5234709556463364,33.777839652382134,83219.11341405034,49.999411192958085,0.9798960056577557,99.99882238591617,97.98844662643862,23335.048538377992,19.99918577413847,0.9491051164580961,79.99674309655389,75.92531817292317,281.3387529884849,4.761523706958558,0.4352583022317019,4.761523706958558,2.0724927247267817,5979743.268757823,99.99998344410528,0.9899965640212586,599.9999006646317,593.9978400710818,773.350346364867,4.856162591729107,0.6728032436612217,7.284243887593661,4.900862915192443,2257.3669311727876,3.936857732263954,0.7369430431230197,3.936857732263954,2.901239917556989,773.350346364867,2.5552291929509954,0.4550454489839536,1.2776145964754977,0.5813727076816455,1311.1206287594043,3.075443722433071,0.6800579140638174,1.0251479074776904,0.6971599475661654,108.34675200363785,1.754780371021038,0.9304112454271065,1.754780371021038,1.632667390452724,7019.712206819975,3.964193522326113,0.9791318524743505,3.964193522326113,3.8814681470819874
2038.0,Baseline,18020.908908251207,0.5987462045832357,7,3.6287648762620344,37.406604528644166,299221.1561619155,49.99983624152574,0.9799451565071231,99.99967248305148,97.99419470206493,70323.39138447506,19.999729819628634,0.9494243876787086,79.99891927851453,75.9529249509621,486.35701223938884,4.818622922292935,0.4419718186964221,4.818622922292935,2.1296955365780765,40790132.08712521,99.9999975729424,0.9899989142572843,599.9999854376545,593.9993341376643,1505.3167962514906,4.896902997729226,0.6777289022843183,7.345354496593839,4.978159039865724,5011.225983328739,3.9576211408918347,0.7393031350577823,3.9576211408918347,2.925881716832291,1505.3167962514906,2.5995601205588645,0.46065193864761605,1.2997800602794323,0.5987462045832357,2720.919865602172,3.106988557413801,0.6833849249170577,1.035662852471267,0.7077563806754626,168.3249736468138,1.7851400682432335,0.9320633929722755,1.7851400682432335,1.6638637089375476,18020.908908251207,3.977652296071531,0.9794045976037706,3.977652296071531,3.895730946441652
2039.0,Baseline,48495.626919399394,0.6141204046513492,7,3.7219418463718132,41.12854637501598,1161694.7181087981,49.99995782024379,0.9799721660240696,99.99991564048759,97.99713393243285,225181.3433687573,19.99991562356048,0.9496386258841982,79.99966249424192,75.97076956223152,857.0395083989786,4.863365752301801,0.4481880631997276,4.863365752301801,2.1797024771560305,321287270.1942701,99.99999969186455,0.9899996852803351,599.9999981511872,593.999809337877,3009.183555109784,4.927081848360641,0.6819076328753572,7.3906227725409614,5.039722080298116,11531.05678503554,3.9720625541115377,0.7413148918314826,3.9720625541115377,2.944549122649077,3009.183555109784,2.6371686958782146,0.4657422224154215,1.3185843479391073,0.6141204046513492,5824.559141471964,3.131401051771688,0.6862638355617704,1.0438003505905626,0.7163224321570002,264.98486614005674,1.8124860084273624,0.9336195514453598,1.8124860084273624,1.6921723741889447,48495.626919399394,3.986377087544641,0.9795992807336796,3.986377087544641,3.9050521276919508
2040.0,Baseline,137125.41856406978,0.6276237565506209,7,3.8037803427310353,44.93232671774702,4892303.336351435,49.999989984267806,0.9799864367250287,99.99997996853561,97.99862404193946,768688.8130857811,19.99997528258552,0.9497788587398488,79.99990113034208,75.98221479487704,1540.4852432738378,4.89808661654653,0.4539214836416082,4.89808661654653,2.223346743987906,2953529054.666607,99.99999996648077,0.9899999168513423,599.9999997988846,593.9999499117012,6184.446806508959,4.949136111082095,0.6854239537338597,7.423704166623143,5.088384661237362,27547.209724963388,3.981924827652611,0.7430140880811485,3.981924827652611,2.9586262446259894,6184.446806508959,2.668815583604737,0.4703387977845191,1.3344077918023685,0.6276237565506209,12878.238099504817,3.1500563704396103,0.6887353647581548,1.0500187901465368,0.7231850744344914,422.8687310172569,1.8370184933416915,0.9350813718281165,1.8370184933416915,1.7177617728275685,137125.41856406978,3.9918985590359717,0.9797355923183633,3.9918985590359717,3.9110050992119287
2041.0,Baseline,408407.7125954755,0.6393956666485598,7,3.875125252415514,48.80745197016253,22457608.750134412,49.999997818111424,0.9799936694783409,99.99999563622285,97.9993626713601,2807216.183435649,19.999993231728958,0.9498682775921866,79.99997292691583,75.9894364915111,2826.3529022063044,4.924760344637549,0.4591882969364522,4.924760344637549,2.2613923154742914,32053353131.194668,99.9999999969114,0.9899999801145277,599.9999999814684,593.9999880503703,13081.724161597049,4.965027434067907,0.6883579221402498,7.447541151101861,5.126573951826481,68438.52317672937,3.9885324421410795,0.7444356126825062,3.9885324421410795,2.9692055922693474,13081.724161597049,2.695221299262249,0.4744661722757822,1.3476106496311244,0.6393956666485598,29450.44042698533,3.164125491209726,0.6908397295187475,1.0547084970699085,0.7286345328369003,684.3516577596257,1.8589359972683641,0.9364507848326402,1.8589359972683641,1.7408020735956062,408407.7125954755,3.9953056627464156,0.9798291229724535,3.9953056627464156,3.9147168435356976
2042.0,Baseline,1284558.4839329103,0.6495820152073187,7,3.936860698226174,52.74431266838871,112946180.88189383,49.99999956616506,0.9799971771650914,99.99999913233012,97.9997168661951,11008069.628245983,19.999998273993477,0.9499237419778361,79.9999930959739,75.99389279992859,5296.865210736287,4.945039518287359,0.4640063233084296,4.945039518287359,2.2945296054954056,415735764078.6782,99.99999999976187,0.9899999957266392,599.9999999985712,593.999997434569,28512.84633908873,4.976311383095267,0.6907845229142524,7.464467074642901,5.156338326966342,177133.8615742193,3.9928719545618385,0.7456130052788913,3.9928719545618385,2.977137257734653,28512.84633908873,2.7170607062282714,0.4781505350383177,1.3585303531141357,0.6495820152073187,69757.33632005811,3.1745910496078182,0.6926161345574844,1.0581970165359393,0.7329243271933847,1123.6340010211272,1.8784338848596729,0.9377299868024628,1.8784338848596729,1.76146378205876,1284558.4839329103,3.9973530586782964,0.9798919512611856,3.9973530586782964,3.916974088548144
2043.0,Baseline,4278345.275807232,0.6583311248046393,7,3.9898856048766014,56.73419827326531,625741330.6966878,49.99999992169288,0.979998800711045,99.99999984338577,97.99987991762274,46531226.99918168,19.99999959167206,0.9499571577567782,79.99999836668825,75.99657106896606,10147.46273988247,4.960291703263097,0.46839480293421776,4.960291703263097,2.3233748548461537,6529401469788.583,99.99999999998484,0.9899999991812789,599.999999999909,593.9999995086773,64113.1005460412,4.984202564120713,0.6927732012356786,7.476303846181069,5.179382948929476,478495.1639154857,3.99566306934259,0.7465780542413698,3.99566306934259,2.98307435971389,64113.1005460412,2.7349588111211074,0.4814194072156998,1.3674794055605537,0.6583311248046393,171394.71328066423,3.1822653054829657,0.6941023106848581,1.060755101827655,0.7362725672493273,1872.5361038120072,1.8957032105036529,0.9389214234131901,1.8957032105036529,1.779916356775044,4278345.275807232,3.9985496148669712,0.9799332254572971,3.9985496148669712,3.918311621247624
2044.0,Baseline,15131946.815122582,0.6657902482410258,7,4.035092413581975,60.769290686847285,3840832471.8697386,49.999999987242354,0.9799995159295496,99.99999997448471,97.99995156794999,212888903.3434897,19.999999910751573,0.949976681060567,79.99999964300629,75.99813414570966,19887.283463298718,4.9716356876423635,0.47237419748737364,4.9716356876423635,2.3484724181496484,125932219971528.77,99.9999999999992,0.9899999998613315,599.9999999999952,593.9999999167942,148909.75132285297,4.989634305092448,0.6943875426447373,7.484451457638672,5.19710985571354,1351638.4231334815,3.99741957648904,0.7473604652910801,3.99741957648904,2.9875133546485215,148909.75132285297,2.749487883802636,0.48430127818582347,1.374743941901318,0.6657902482410258,437509.97158867534,3.1878093321505556,0.6953341125658823,1.0626031107168519,0.7388641910000482,3168.756543667238,1.9109296132733993,0.9400277713066413,1.9109296132733993,1.7963269054892554,15131946.815122582,3.9992287878702117,0.9799597131480795,3.9992287878702117,3.9190830957748344
2045.0,Baseline,57003992.944316655,0.6721026156883213,7,4.073349185989826,64.84263987283711,26278244693.307507,49.99999999813534,0.9799998149355169,99.99999999627067,97.99998148989695,1058783417.4480796,19.999999982054874,0.9499877242749666,79.9999999282195,75.99901787380672,39904.1297110653,4.979975989258197,0.47596597951705255,4.979975989258197,2.3702991496986803,3027757000870940.0,99.99999999999997,0.9899999999794228,599.9999999999998,593.9999999876535,357709.337591672,4.993312021738642,0.6956850982377072,7.489968032607964,5.210659146562158,4000542.319563841,3.99850010167458,0.7479876070267875,3.99850010167458,2.990828522747935,357709.337591672,2.761165884139365,0.48682523534641653,1.3805829420696825,0.6721026156883213,1162152.0153341207,3.1917525915200846,0.6963451840535474,1.0639175305066948,0.74085384859848,5447.53717790469,1.924292319764368,0.9410519178257697,1.924292319764368,1.8108589779716577,57003992.944316655,3.999602654210002,0.9799762994107514,3.999602654210002,3.9195158081861368
2046.0,Baseline,229437112.71640542,0.6774050545013132,7,4.1054851787958375,68.94812505163294,201692203109.12085,49.99999999975706,0.9799999331999635,99.99999999951412,97.99999331952019,5750090797.220968,19.999999996695703,0.9499937612135054,79.99999998678281,75.99950088452418,82042.97008692293,4.986035052599307,0.47919241291998776,4.986035052599307,2.3892701677587,9.221046226962626e+16,100.0,0.9899999999973503,600.0,593.9999999984102,889919.3899175681,4.995759816452287,0.696717348377793,7.49363972467843,5.22094879867645,12432505.896266859,3.9991491717177556,0.7484843363295045,3.9991491717177556,2.993300513675852,889919.3899175681,2.770456135400137,0.48902059545041343,1.3852280677000686,0.6774050545013132,3217753.317814905,3.194512158215227,0.6971666967528188,1.0648373860717424,0.7423691630265427,9518.519402760114,1.9359632650843692,0.9419969390498063,1.9359632650843692,1.8236714698223446,229437112.71640542,3.999801943353937,0.9799864213752311,3.999801943353937,3.919751592677119
2047.0,Baseline,989899116.8709723,0.6818261712658922,7,4.1322798258538915,73.08040487748683,1748396951465.1914,49.999999999971976,0.9799999773117377,99.99999999994395,97.99999773111884,34263004718.10045,19.999999999445468,0.9499969447987299,79.99999999778187,75.99975558179118,172987.62748059595,4.990382715355311,0.48207632802537176,4.990382715355311,2.4057453748597726,3.61854653301457e+18,100.0,0.9899999999997069,600.0,593.9999999998241,2296092.59655868,4.99736023484294,0.697529793977669,7.49604035226441,5.228711482563288,40656056.116484456,3.999529501079703,0.7488729032495822,3.999529501079703,2.9951392691059104,2296092.59655868,2.7777681457990218,0.490916545570628,1.3888840728995109,0.6818261712658922,9302886.817564135,3.1964109824174383,0.6978271646823958,1.0654703274724793,0.743514137673344,16912.49726272828,1.9461063399984648,0.9428660763593202,1.9461063399984648,1.8349176489723498,989899116.8709723,3.9999046488827097,0.9799924336769481,3.9999046488827097,3.9198762913343055
2048.0,Baseline,4593833166.345419,0.6854850653295288,7,4.154454941391084,77.23485981887791,17240421223099.133,49.99999999999716,0.9799999927748425,99.99999999999432,97.99999927747868,225131032949.7646,19.999999999915605,0.9499985612151415,79.99999999966242,75.99988489689062,374386.7160238629,4.993462679519993,0.4846408949953122,4.993462679519993,2.4200362221282594,1.8633440675819087e+20,100.0,0.9899999999999725,600.0,593.9999999999835,6152830.317596887,4.998387415347439,0.6981621607845769,7.497581123021159,5.234527437506107,140218262.31864697,3.999746651134209,0.7491729317212971,3.999746651134209,2.996501924772655,6152830.317596887,2.783459447061192,0.4925418015723359,1.391729723530596,0.6854850653295288,28135157.22153678,3.197694723929018,0.6983523350264931,1.0658982413096725,0.7443725257192422,30572.62491265648,1.9548767698004146,0.9436627117884683,1.9548767698004146,1.8447443138021404,4593833166.345419,3.9999557377338517,0.9799959050258257,3.9999557377338517,3.91994024326373
2049.0,Baseline,23013069370.683212,0.6884905269529449,7,4.172669860320878,81.40752967919879,194841330982520.84,49.99999999999975,0.9799999978507807,99.9999999999995,97.99999978507759,1639801748644.1184,19.999999999988415,0.9499993497902668,79.99999999995366,75.99994798317732,832438.3991711603,4.99561586480017,0.48690939933842214,4.99561586480017,2.432412320055343,1.2837580751078299e+22,100.0,0.9899999999999978,600.0,593.9999999999986,17149835.436657347,4.999034104789018,0.6986486992788297,7.4985511571835275,5.238853012442035,511240060.8409327,3.9998673189756486,0.7494014694947215,3.9998673189756486,2.997506446624263,17149835.436657347,2.787838293509467,0.4939242914883986,1.3939191467547336,0.6884905269529449,89180766.16306005,3.19854683743591,0.6987651521603838,1.0661822791453033,0.7450110225176727,56255.92506453492,1.962420627945399,0.944390342445863,1.962420627945399,1.8532910888481808,23013069370.683212,3.999980224203635,0.9799978505297624,3.999980224203635,3.9199720218811196
2050.0,Baseline,124916448342.3781,0.6909406616825,7,4.187519161712121,85.5950488409109,2543815181072473.0,49.99999999999998,0.9799999994051897,99.99999999999996,97.99999994051892,13313611359080.043,19.999999999998572,0.9499997186469326,79.99999999999429,75.99997749174918,1903347.1760593075,4.997100647729079,0.48890502333277386,4.997100647729079,2.4431076087742047,1.2080184547916642e+24,100.0,0.9899999999999999,600.0,593.9999999999999,49799173.2673574,4.999433175093769,0.6990185609006039,7.499149762640653,5.242044875059174,1975413929.1577737,3.9999325017988583,0.7495730982044047,3.9999325017988583,2.9982417979818656,49799173.2673574,2.791167048105436,0.4950908704310555,1.395583524052718,0.6909406616825,296852184.52483237,3.1991017306503498,0.6990857895447391,1.0663672435501166,0.7454821864018804,105425.29920556101,1.9688744849022841,0.9450525543054727,1.9688744849022841,1.8606898610637757,124916448342.3781,3.9999915118813663,0.9799989073692881,3.9999915118813663,3.9199873111301655
2024.0,Optimistic,1.0,0.165,7,1.0,1.0,1.0,1.0,0.95,2.0,1.9,1.0,1.0,0.9,4.0,3.6,1.0,1.0,0.3,1.0,0.3,1.0,1.0,0.95,6.0,5.699999999999999,1.0,1.0,0.5,1.5,0.75,1.0,1.0,0.66,1.0,0.66,1.0,1.0,0.33,0.5,0.165,1.0,1.0,0.58,0.3333333333333333,0.1933333333333333,1.0,1.0,0.9,1.0,0.9,1.0,1.0,0.95,1.0,0.95
2025.0,Optimistic,2.0137527074704766,0.3048414247345828,7,1.8475237862701988,2.847523786270199,2.3163669767810915,28.846184351975097,0.9602885954055482,57.692368703950194,55.40132370833534,2.159766253784915,11.202751702086667,0.9132542340995465,44.81100680834667,40.923841701986206,1.632316219955379,2.521068232306923,0.32333777406151976,2.521068232306923,0.8151565904913309,2.45960311115695,59.7496036856807,0.9666900699050404,358.49762211408415,346.55609138225475,1.750672500296101,2.7095138098099216,0.5309292330630683,4.064270714714882,2.1578401335242607,2.117000016612675,2.2508428848361115,0.675387379363764,2.2508428848361115,1.5201908773490358,1.9155408290138962,1.7086613677759264,0.35681900519747656,0.8543306838879632,0.3048414247345828,1.8221188003905089,1.5334303473336164,0.6036796440077401,0.5111434491112055,0.3085668953963409,1.5219615556186337,1.2367703064331679,0.9040284371952438,1.2367703064331679,1.1180755272942595,2.0137527074704766,1.8859357308438596,0.9573264877563282,1.8859357308438596,1.8054562293429162
2026.0,Optimistic,4.258853531500566,0.4116158831783791,8,2.4946417162326004,5.3421655025028,5.75782615599445,41.4898437930457,0.9674976405604261,82.9796875860914,80.28265195398471,4.949517019490212,16.161241606972602,0.923627890182093,64.64496642789041,59.70789395268465,2.7292040229553027,3.7627895115818375,0.3454814014377288,3.7627895115818375,1.2999737937764804,6.560061644898296,84.9086783998453,0.9770605672119351,509.4520703990718,497.7655288714118,3.162490974068248,4.063743483051657,0.5584137082995668,6.095615224577486,3.4038751019236106,4.741009084144072,3.1629346845116255,0.689007727834881,3.1629346845116255,2.179286440265491,3.827646027461579,2.3258826557804113,0.3817959969919338,1.1629413278902057,0.44400634372496445,3.441818618988296,1.9751581010365042,0.6251892690955352,0.6583860336788347,0.4116158831783791,2.357590210224604,1.4537151535718913,0.9078811659428632,1.4537151535718913,1.319800608573657,4.258853531500566,2.5462996246284924,0.9631963288787039,2.5462996246284924,2.4525864506673853
2027.0,Optimistic,9.491816440035077,0.5017966890907828,8,3.041192055095653,8.383357557598453,15.449969666368773,46.82847273760917,0.972367664737833,93.65694547521834,91.06898535821661,12.09068510377383,18.428542316922172,0.9315502859185119,73.71416926768869,68.66845545756098,4.679571238371534,4.764100622311615,0.36638895765626356,4.764100622311615,1.745513861178309,19.11149525829586,94.81987156619645,0.9831878658614518,568.9192293971787,559.3544829985539,5.905216778599716,5.119418829635691,0.5826023936261139,7.679128244453537,4.473878496180529,11.279295066359404,3.808980115199652,0.7008897641349514,3.808980115199652,2.669675174537004,8.000437678533535,2.856488255594151,0.4048557179436406,1.4282441277970754,0.5782328017580738,6.754169379183198,2.3355757814102107,0.6445477296238277,0.7785252604700702,0.5017966890907828,3.7197664349122475,1.6514244104618525,0.9115526093792831,1.6514244104618525,1.5053602305491458,9.491816440035077,3.0262519762574196,0.9678050079268172,3.0262519762574196,2.9288218178703582
